county,state,Lat,Long_,Confirmed,Deaths
Falls Church,Virginia,38.88485255,-77.17560759,66,7
Hickman,Kentucky,36.6794808,-88.97875928,66,0
Lafayette,Arkansas,33.24116713,-93.60677071,66,2
Pike,Illinois,39.62265059,-90.8877017,66,0
Bates,Missouri,38.25271289,-94.34113157,65,1
Chase,Kansas,38.30292938,-96.59563862,65,0
Clay,Illinois,38.75388572,-88.48914513,65,0
Dawes,Nebraska,42.71985036,-103.1313774,65,0
Fulton,Arkansas,36.38177105,-91.81729127,65,0
Harrison,Missouri,40.35570088,-93.99222144,65,1
Knox,Texas,33.60519951,-99.7422906,65,8
Monroe,Missouri,39.49593978,-92.00043978,65,0
Northwest Arctic,Alaska,67.04919196,-159.7503946,65,0
Stevens,Kansas,37.1923008,-101.3118967,65,0
Traill,North Dakota,47.45367788,-97.16323288,65,0
Wyoming,Pennsylvania,41.51955538,-76.01074915,65,8
Callahan,Texas,32.29760619,-99.37326312,64,3
Charlotte,Virginia,37.01909701,-78.66314092,64,0
Elk,Pennsylvania,41.42822061,-78.64524744,64,2
Lancaster,Virginia,37.71889653,-76.46400482,64,0
Lincoln,Minnesota,44.41311883,-96.26688165,64,0
Morrill,Nebraska,41.71711774,-103.0061405,64,0
Pendleton,Kentucky,38.69607718,-84.35599463,64,0
Tillman,Oklahoma,34.37288446,-98.92426619,64,1
Van Buren,Tennessee,35.69864497,-85.45221699,64,0
Alleghany,Virginia,37.78636074,-80.00222498,63,4
Blaine,Oklahoma,35.87518314,-98.43307003,63,0
Dickinson,Michigan,46.00999672,-87.86961634,63,2
Gasconade,Missouri,38.43947277,-91.50847147,63,0
Kalkaska,Michigan,44.68512729,-85.09085699,63,4
Kanabec,Minnesota,45.9459309,-93.29275192,63,4
Massac,Illinois,37.22078441,-88.71036614,63,1
Merrick,Nebraska,41.16624273,-98.0374887,63,1
Park,Montana,45.48965095,-110.5264394,63,0
Poquoson,Virginia,37.14259351,-76.35798148,63,0
Roseau,Minnesota,48.77501878,-95.81079919,63,0
Switzerland,Indiana,38.82767338,-85.03022429,63,0
Torrance,New Mexico,34.64048375,-105.8508949,63,1
Yuma,Colorado,40.00346839,-102.4258673,63,0
Brown,Kansas,39.82652589,-95.56421698,62,0
Burt,Nebraska,41.85056773,-96.32605633,62,0
Clay,Texas,33.78686685,-98.20771198,62,1
Gallatin,Illinois,37.76430935,-88.22953869,62,2
Garrett,Maryland,39.52786077,-79.27355126,62,0
Grand,Colorado,40.10603347,-106.1178042,62,1
Houghton,Michigan,46.89988536,-88.68495385,62,0
Howard,Nebraska,41.2200529,-98.5166499,62,5
Madison,North Carolina,35.85402722,-82.71346418,62,1
Magoffin,Kentucky,37.70820545,-83.0657714,62,0
Meade,Kansas,37.23859987,-100.364831,62,0
Surry,Virginia,37.11781893,-76.88450012,62,2
Marion,Kansas,38.35855394,-97.0985251,61,1
Perry,Arkansas,34.9459153,-92.94372564,61,0
Pope,Minnesota,45.58606667,-95.44451209,61,0
Washington,Vermont,44.27343241,-72.61604978,61,2
Wyoming,West Virginia,37.612327,-81.54511071,61,3
Boise,Idaho,43.98829931,-115.7309284,60,1
Knox,Nebraska,42.63758421,-97.89178836,60,0
Osage,Kansas,38.65235984,-95.72707998,60,0
Pacific,Washington,46.55418369,-123.7285716,60,3
Pierce,Nebraska,42.26434853,-97.60122773,60,2
Quay,New Mexico,35.10403332,-103.5481727,60,1
Sagadahoc,Maine,43.95415864,-69.85074999,60,0
Swift,Minnesota,45.2829032,-95.68264092,60,1
Yates,New York,42.63505484,-77.10369919,60,7
Carlisle,Kentucky,36.85372876,-88.9669222,59,1
DeKalb,Missouri,39.89201062,-94.40476508,59,1
Dickenson,Virginia,37.12560977,-82.35124171,59,1
Hickory,Missouri,37.94163617,-93.3203037,59,0
Lander,Nevada,39.9332233,-117.0397075,59,1
Oxford,Maine,44.49952995,-70.75682123,59,0
Phelps,Nebraska,40.51156033,-99.41461667,59,0
Union,Indiana,39.62550777,-84.92497066,59,0
Washburn,Wisconsin,45.89838588,-91.79050449,59,0
Buffalo,Wisconsin,44.37835084,-91.75332578,58,2
Dixon,Nebraska,42.49188363,-96.86782408,58,2
Franklin,New York,44.59040891,-74.29926032,58,0
Greenlee,Arizona,33.21498827,-109.2405279,58,1
Holt,Missouri,40.09799248,-95.2163888,58,0
Rains,Texas,32.87109387,-95.79232691,58,1
Richland,Illinois,38.71240969,-88.08475366,58,1
Skamania,Washington,46.02408726,-121.9164403,58,1
Crawford,Indiana,38.28814402,-86.44518825,57,0
Ogemaw,Michigan,44.33481032,-84.12725175,57,3
Pickett,Tennessee,36.55606529,-85.077633,57,1
Childress,Texas,34.5293041,-100.2077916,56,0
Hancock,Kentucky,37.83766422,-86.78280584,56,0
Kauai,Hawaii,22.03935037,-159.5966786,56,0
Richland,Montana,47.78668011,-104.5610786,56,2
Antrim,Michigan,44.99690221,-85.15503082,55,0
Bethel,Alaska,60.90980451,-159.8561831,55,1
Brule,South Dakota,43.71756379,-99.08118954,55,0
Clay,Nebraska,40.52439441,-98.05126296,55,0
Franklin,Idaho,42.18332217,-111.8149666,55,0
Fremont,Iowa,40.7454272,-95.60129045,55,0
Grant,Minnesota,45.93424769,-96.01139609,55,4
Keokuk,Iowa,41.33649833,-92.1785067,55,1
Lewis,Missouri,40.09673161,-91.72070156,55,2
Middlesex,Virginia,37.63191998,-76.55064617,55,1
Nemaha,Kansas,39.78345387,-96.01392079,55,1
Breathitt,Kentucky,37.52333168,-83.31959161,54,0
Crook,Oregon,44.14230227,-120.356297,54,1
Donley,Texas,34.96517499,-100.8140093,54,1
Greene,Iowa,42.03614551,-94.39658081,54,0
Bath,Kentucky,38.14735938,-83.74588932,53,1
Hemphill,Texas,35.83764858,-100.2703577,53,0
Linn,Kansas,38.21267844,-94.84254089,53,0
Montgomery,Missouri,38.94022054,-91.47000721,53,1
Redwood,Minnesota,44.40555844,-95.25207021,53,0
Sherman,Texas,36.27751473,-101.8933156,53,0
Thomas,Kansas,39.35107575,-101.0553705,53,0
Washington,Colorado,39.97015535,-103.202587,53,0
Arenac,Michigan,44.0636262,-83.89277559,52,3
Corson,South Dakota,45.70889983,-101.1970473,52,0
Fisher,Texas,32.74281316,-100.4019302,52,1
Haskell,Texas,33.17823584,-99.73037358,52,1
McLean,Kentucky,37.5301951,-87.26803443,52,1
Pend Oreille,Washington,48.53234021,-117.2741804,52,0
Wabaunsee,Kansas,38.95471985,-96.20350509,52,0
Asotin,Washington,46.18894415,-117.2022851,51,2
Chippewa,Michigan,46.29552653,-84.54353449,51,0
Goshen,Wyoming,42.08798185,-104.3534743,51,0
Graham,North Carolina,35.3506925,-83.83369267,51,0
Manistee,Michigan,44.33352407,-86.05626916,51,1
Martin,Kentucky,37.79990579,-82.51247478,51,0
Phillips,Kansas,39.78465501,-99.34668865,51,8
Rappahannock,Virginia,38.68295619,-78.15826963,51,2
Coal,Oklahoma,34.58840127,-96.29798747,50,0
Franklin,Maine,44.97330019,-70.44381045,50,1
Maricao,Puerto Rico,18.171795,-66.942126,50,0
Presidio,Texas,29.99954402,-104.2408079,50,4
Somerset,Maine,45.51229767,-69.95995554,50,1
King and Queen,Virginia,37.71044922,-76.88689628,49,1
Shannon,Missouri,37.15772072,-91.40190382,49,1
Adair,Iowa,41.33075609,-94.47105874,48,1
Cloud,Kansas,39.48028352,-97.64925343,48,0
Coke,Texas,31.88911733,-100.5297533,48,3
Hamlin,South Dakota,44.67385954,-97.18829593,48,0
Lewis,New York,43.7844157,-75.44903992,48,0
Sublette,Wyoming,42.76558279,-109.9130922,48,0
Wayne,Nebraska,42.20934475,-97.11926964,48,0
Wilkin,Minnesota,46.35721532,-96.4684375,48,3
Aitkin,Minnesota,46.60962049,-93.4116826,47,1
Bon Homme,South Dakota,42.98914167,-97.88592746,47,1
Cedar,Missouri,37.72391475,-93.85445441,47,0
Coleman,Texas,31.76736834,-99.45240766,47,2
Crittenden,Kentucky,37.35839237,-88.0882609,47,1
Keith,Nebraska,41.19930341,-101.6620164,47,0
Nicholas,West Virginia,38.29617706,-80.79759588,47,1
Pepin,Wisconsin,44.58307413,-91.99949611,47,0
Sullivan,New Hampshire,43.36094111,-72.22203125,47,1
Toole,Montana,48.65577551,-111.6942414,47,6
Archer,Texas,33.61569967,-98.68754589,46,0
Archuleta,Colorado,37.19474156,-107.0476867,46,0
Clark,Kansas,37.23577007,-99.81883015,46,1
Concho,Texas,31.32635934,-99.86473038,46,0
Hancock,Maine,44.59816444,-68.38401854,46,1
Haskell,Kansas,37.5620394,-100.8710738,46,0
Linn,Missouri,39.87001769,-93.10704106,46,1
Tioga,Pennsylvania,41.77255149,-77.25433032,46,3
Ziebach,South Dakota,44.97881876,-101.6654622,46,0
Cedar,Nebraska,42.5988851,-97.25311951,45,0
Dunn,North Dakota,47.35423935,-102.6160468,45,0
Lamoille,Vermont,44.60353043,-72.64356694,45,1
McIntosh,North Dakota,46.11182017,-99.44145858,45,3
Norman,Minnesota,47.32628443,-96.45620947,45,0
Shelby,Missouri,39.79742518,-92.07634971,45,0
Wadena,Minnesota,46.58589171,-94.96968506,45,0
Wayne,Iowa,40.73969028,-93.32752197,45,2
Wetzel,West Virginia,39.6065771,-80.6401654,45,0
Alexander,Illinois,37.18049267,-89.32910838,44,0
Hamilton,Illinois,38.08163641,-88.53883373,44,0
Iron,Missouri,37.55487945,-90.7735296,44,0
Livingston,Kentucky,37.21137452,-88.34797529,44,1
Major,Oklahoma,36.31149996,-98.53467076,44,1
Marshall,Illinois,41.0327901,-89.34510444,44,0
Pendleton,West Virginia,38.68314479,-79.35084086,44,1
Richland,Wisconsin,43.3762778,-90.43012729,44,4
Scott,Illinois,39.6429169,-90.47814431,44,0
Spink,South Dakota,44.93837606,-98.34626602,44,0
Boundary,Idaho,48.76684761,-116.4630179,43,1
Decatur,Iowa,40.73742757,-93.78645949,43,0
Ketchikan Gateway,Alaska,55.57445008,-130.975561,43,0
Lawrence,Kentucky,38.07136018,-82.72882223,43,0
Marion,Arkansas,36.26844485,-92.68451899,43,0
Missaukee,Michigan,44.33772443,-85.09256478,43,1
Morgan,Ohio,39.62081738,-81.85308173,43,0
Park,Colorado,39.120926,-105.7182065,43,1
Rice,Kansas,38.34616184,-98.19992118,43,1
Trimble,Kentucky,38.61056487,-85.33775972,43,0
Upshur,West Virginia,38.89285061,-80.23689136,43,0
Aurora,South Dakota,43.71757685,-98.56050467,42,0
Bayfield,Wisconsin,46.52868768,-91.19716729,42,1
Beaver,Oklahoma,36.7496847,-100.4758872,42,0
Benzie,Michigan,44.63899297,-86.01608482,42,2
Bland,Virginia,37.13128068,-81.13599391,42,0
Hamilton,Kansas,37.99978709,-101.7921066,42,0
Hubbard,Minnesota,47.10778564,-94.91693868,42,0
Lexington,Virginia,37.78258621,-79.44262866,42,0
Oregon,Missouri,36.68710164,-91.4033755,42,0
Pocahontas,West Virginia,38.32758728,-80.00993811,42,0
Washita,Oklahoma,35.29071824,-98.99180434,42,0
Ballard,Kentucky,37.05842757,-88.99427697,41,0
Butte,South Dakota,44.90608745,-103.5079318,41,1
Caldwell,Missouri,39.65620858,-93.98308093,41,1
Grant,South Dakota,45.1723937,-96.77002276,41,0
McCook,South Dakota,43.6742571,-97.36863144,41,1
Morgan,Kentucky,37.92465657,-83.25558245,41,0
Wheeler,Texas,35.40114335,-100.2699514,41,0
Converse,Wyoming,42.97272268,-105.5081848,40,0
Henderson,Illinois,40.81908672,-90.92491462,40,0
Idaho,Idaho,45.84721541,-115.4634436,40,0
Jerauld,South Dakota,44.06637798,-98.62965972,40,1
Kiowa,Oklahoma,34.91671958,-98.97720696,40,1
Leslie,Kentucky,37.09246661,-83.37999606,40,0
Ottawa,Kansas,39.13237408,-97.65020313,40,0
Plumas,California,40.00355989,-120.8395236,40,0
Pratt,Kansas,37.64780729,-98.73922153,40,0
Big Horn,Wyoming,44.52405055,-107.9960365,39,0
Burnett,Wisconsin,45.86303537,-92.36711412,39,1
Caribou,Idaho,42.77149116,-111.5597683,39,0
De Witt,Illinois,40.17514519,-88.90959682,39,1
Kingman,Kansas,37.55909527,-98.13638678,39,0
Maries,Missouri,38.16193985,-91.92249662,39,0
Moody,South Dakota,44.02266214,-96.67081159,39,0
Aroostook,Maine,46.65926321,-68.59841248,38,1
Clark,Missouri,40.41040752,-91.73661677,38,0
Deuel,South Dakota,44.75994309,-96.66943645,38,0
Ida,Iowa,42.38696136,-95.51355387,38,0
Jefferson,Montana,46.14907081,-112.094396,38,0
Knox,Missouri,40.12699751,-92.14780832,38,0
Mercer,North Dakota,47.31213126,-101.8318399,38,0
Ransom,North Dakota,46.45621782,-97.65742504,38,0
Schleicher,Texas,30.89740592,-100.5384842,38,2
Tillamook,Oregon,45.46248721,-123.712066,38,0
Webster,Georgia,32.04066113,-84.54742852,38,2
Audubon,Iowa,41.6844628,-94.90581859,37,1
Bracken,Kentucky,38.69158994,-84.08532444,37,0
Cochran,Texas,33.60425307,-102.8284499,37,1
Giles,Virginia,37.31234791,-80.70636931,37,0
Harmon,Oklahoma,34.7440135,-99.84741652,37,0
Hudspeth,Texas,31.45628381,-105.388178,37,2
Morgan,West Virginia,39.55439028,-78.26311676,37,0
Price,Wisconsin,45.68051754,-90.3609888,37,0
Sierra,New Mexico,33.13028233,-107.1925893,37,1
Valley,Montana,48.36435097,-106.6669635,37,0
Walworth,South Dakota,45.43019636,-100.0307514,37,0
Dawson,Montana,47.26584855,-104.8944417,36,0
Griggs,North Dakota,47.45785838,-98.23850925,36,1
Hutchinson,South Dakota,43.33449012,-97.75536441,36,1
McKean,Pennsylvania,41.80938602,-78.56478358,36,1
San Saba,Texas,31.1577796,-98.81758731,36,0
Vinton,Ohio,39.25208988,-82.4831444,36,2
Warren,Indiana,40.34728141,-87.35602659,36,1
Jefferson,Oklahoma,34.11130184,-97.83182974,35,0
Lincoln,Maine,44.05996956,-69.54227124,35,1
Mahnomen,Minnesota,47.32557075,-95.80921485,35,1
North Slope,Alaska,69.31479216,-153.4836093,35,0
Republic,Kansas,39.82799632,-97.65036709,35,0
Sitka,Alaska,57.24124555,-135.3206587,35,0
Ashland,Wisconsin,46.31956891,-90.67837132,34,1
Clear Creek,Colorado,39.68864463,-105.6463118,34,1
Day,South Dakota,45.367281,-97.60737498,34,0
Deer Lodge,Montana,46.05953325,-113.073353,34,0
Edwards,Illinois,38.41353228,-88.05720863,34,0
Edwards,Texas,29.98202582,-100.304252,34,1
Fulton,Pennsylvania,39.92913544,-78.11163677,34,2
Glascock,Georgia,33.22879932,-82.61297636,34,2
Grundy,Missouri,40.11406587,-93.56509276,34,1
Lyon,Kentucky,37.02080035,-88.07886257,34,4
Moffat,Colorado,40.61810999,-108.2070876,34,1
Roosevelt,Montana,48.29607488,-105.0079268,34,1
Stillwater,Montana,45.67071407,-109.3950061,34,2
Barbour,West Virginia,39.1307219,-80.00350858,33,1
Dent,Missouri,37.60663134,-91.50790473,33,0
Mackinac,Michigan,46.07028979,-85.04980537,33,0
McHenry,North Dakota,48.23104458,-100.6324822,33,1
Ontonagon,Michigan,46.6652262,-89.31390481,33,0
Quitman,Georgia,31.86728114,-85.01773177,33,1
Stanton,Nebraska,41.9169835,-97.19394708,33,0
Anderson,Kansas,38.21413251,-95.29272815,32,0
Big Stone,Minnesota,45.42712824,-96.41403739,32,0
Caledonia,Vermont,44.46548598,-72.10314651,32,0
Carter,Missouri,36.94160441,-90.96051322,32,1
Cavalier,North Dakota,48.77286211,-98.46685243,32,0
Costilla,Colorado,37.27732493,-105.4276548,32,0
Estill,Kentucky,37.69241417,-83.95956369,32,0
Fall River,South Dakota,43.23929297,-103.5275691,32,0
Guadalupe,New Mexico,34.86319296,-104.790669,32,1
Lewis,West Virginia,38.9947249,-80.49988181,32,2
Nome,Alaska,64.90320724,-164.0353804,32,0
Polk,Nebraska,41.18813488,-97.56630712,32,0
Alcona,Michigan,44.6846864,-83.59507875,31,2
Conejos,Colorado,37.201606,-106.1917488,31,0
Eddy,North Dakota,47.71701474,-98.90432337,31,0
Faulk,South Dakota,45.07082625,-99.14535601,31,1
Fillmore,Nebraska,40.52458567,-97.59646937,31,1
Lincoln,Washington,47.57705241,-118.4194388,31,1
Menifee,Kentucky,37.94090733,-83.59985712,31,0
Mills,Texas,31.49557106,-98.59272068,31,0
Richardson,Nebraska,40.1247415,-95.71755036,31,1
Sanders,Montana,47.67657534,-115.1329916,31,0
Stafford,Kansas,38.03100851,-98.71762001,31,1
Stevens,Minnesota,45.58613007,-96.00163705,31,0
Union,New Mexico,36.48126404,-103.4709624,31,2
Bear Lake,Idaho,42.28269683,-111.3289238,30,0
Clay,Kansas,39.34948772,-97.16518128,30,2
Lake,Oregon,42.79246693,-120.3850163,30,0
Marshall,Minnesota,48.35825983,-96.37017407,30,0
Mitchell,Kansas,39.39331582,-98.20906732,30,0
Owsley,Kentucky,37.42823949,-83.68811419,30,0
Ringgold,Iowa,40.73518949,-94.24368535,30,1
Foster,North Dakota,47.4571084,-98.88279923,29,0
Hot Springs,Wyoming,43.71930657,-108.4423174,29,0
Kidder,North Dakota,46.97830064,-99.77507857,29,0
Knox,Maine,44.11486325,-69.10529169,29,1
Lake,Michigan,43.99050893,-85.802173,29,0
Oscoda,Michigan,44.68192279,-84.12939244,29,1
Pembina,North Dakota,48.76623521,-97.5523809,29,0
Perkins,Nebraska,40.85082525,-101.6502942,29,7
San Juan,Washington,48.60182783,-122.96745,29,0
Cheyenne,Nebraska,41.21999357,-102.9941693,28,0
Golden Valley,North Dakota,46.94022281,-103.8465421,28,0
Harrison,Ohio,40.29380509,-81.09068544,28,1
Lake,Minnesota,47.64270764,-91.44557998,28,0
Menominee,Wisconsin,45.00422544,-88.70950714,28,0
Nelson,North Dakota,47.9226426,-98.19038437,28,0
Red Lake,Minnesota,47.87197525,-96.09561104,28,0
Wells,North Dakota,47.58614526,-99.65904998,28,0
Custer,Idaho,44.24186819,-114.2855494,27,0
Edmunds,South Dakota,45.41846445,-99.21545423,27,0
Iron,Michigan,46.20974132,-88.53136251,27,1
Johnson,Wyoming,44.04057166,-106.5845174,27,1
Thayer,Nebraska,40.17626377,-97.59504381,27,0
Wolfe,Kentucky,37.73941626,-83.49303612,27,0
Woodruff,Arkansas,35.18902527,-91.2439489,27,0
Bottineau,North Dakota,48.79106111,-100.8378166,26,0
Calhoun,Illinois,39.16840183,-90.66330078,26,0
Cotton,Oklahoma,34.28845626,-98.37053567,26,2
Fergus,Montana,47.26331584,-109.2245206,26,0
Norton,Virginia,36.93357076,-82.62750411,26,0
St. Clair,Missouri,38.03699437,-93.77631447,26,0
Warren,Pennsylvania,41.81304978,-79.26969577,26,1
Adams,Idaho,44.89333571,-116.4545247,25,0
Edwards,Kansas,37.88735543,-99.31263309,25,0
Ellsworth,Kansas,38.69677695,-98.20462799,25,0
Emmons,North Dakota,46.28398398,-100.2389766,25,1
Ferry,Washington,48.4711431,-118.5154041,25,0
Los Alamos,New Mexico,35.86631386,-106.3134985,25,0
Rooks,Kansas,39.35022773,-99.32484567,25,0
White Pine,Nevada,39.44157041,-114.899966,25,1
Antelope,Nebraska,42.17695516,-98.0666283,24,1
Dickey,North Dakota,46.11017712,-98.5049008,24,0
Graham,Kansas,39.34987223,-99.88332493,24,0
Grant,Oklahoma,36.796297,-97.78638765,24,0
Mellette,South Dakota,43.58078848,-100.7563186,24,0
Pierce,North Dakota,48.24977025,-99.96407787,24,0
Potter,Pennsylvania,41.74471626,-77.89559864,24,0
Roane,West Virginia,38.71622686,-81.35243568,24,1
Rusk,Wisconsin,45.47498854,-91.1333012,24,1
Schuyler,New York,42.39184015,-76.8773299,24,0
Trego,Kansas,38.91467218,-99.87284448,24,1
Woods,Oklahoma,36.76705782,-98.86573064,24,0
Atchison,Missouri,40.43238737,-95.42970639,23,0
Burke,North Dakota,48.79094471,-102.5182117,23,1
Calhoun,Arkansas,33.55598792,-92.49974403,23,0
Chariton,Missouri,39.51499357,-92.9629191,23,0
Douglas,South Dakota,43.38520741,-98.36978007,23,0
Florence,Wisconsin,45.84963535,-88.39804137,23,0
Gosper,Nebraska,40.51481965,-99.83020279,23,0
Greenwood,Kansas,37.8774388,-96.23250453,23,0
Hanson,South Dakota,43.6746384,-97.78715148,23,0
Lipscomb,Texas,36.27783108,-100.2733151,23,0
Mathews,Virginia,37.44164146,-76.34098896,23,0
Norton,Kansas,39.78443827,-99.90286639,23,0
Rio Blanco,Colorado,39.97913541,-108.2179009,23,0
Covington,Virginia,37.7824656,-79.98631446,22,0
Culberson,Texas,31.44506775,-104.5185739,22,2
Dade,Missouri,37.431814,-93.8503345,22,0
Hardeman,Texas,34.28944521,-99.74632408,22,0
Johnson,Nebraska,40.39257596,-96.26522753,22,0
Kinney,Texas,29.34967888,-100.4186638,22,1
Nicholas,Kentucky,38.33342292,-84.01889177,22,1
Ouray,Colorado,38.14717457,-107.7675136,22,1
Shackelford,Texas,32.73587756,-99.35401337,22,0
Stanton,Kansas,37.56304714,-101.7843534,22,1
Wallowa,Oregon,45.57894064,-117.183538,22,1
Boone,Nebraska,41.70759415,-98.06737183,21,0
Box Butte,Nebraska,42.22079243,-103.0878834,21,0
Craig,Virginia,37.48133648,-80.21072274,21,0
Kingsbury,South Dakota,44.36956169,-97.4913945,21,0
Noble,Ohio,39.76818851,-81.45937183,21,0
Presque Isle,Michigan,45.34018577,-83.91498656,21,1
Prince of Wales-Hyder,Alaska,55.76261984,-133.0511621,21,0
Traverse,Minnesota,45.77298854,-96.47062949,21,0
Adams,Iowa,41.02903567,-94.69932645,20,0
Allen,Kansas,37.88582951,-95.30030847,20,0
Clearwater,Idaho,46.67459924,-115.6622393,20,0
Culebra,Puerto Rico,18.31586,-65.28813,20,0
Curry,Oregon,42.45911325,-124.157282,20,0
Daviess,Missouri,39.96145298,-93.98519678,20,0
Elliott,Kentucky,38.11624059,-83.09771563,20,0
Furnas,Nebraska,40.17642064,-99.91247454,20,1
Las Animas,Colorado,37.3153406,-104.0376458,20,0
Menard,Texas,30.88990665,-99.8204794,20,0
Oneida,Idaho,42.1949428,-112.5407838,20,0
Orange,Vermont,44.00470222,-72.37640104,20,0
Putnam,Missouri,40.47942497,-93.02042674,20,1
Sheridan,Nebraska,42.50284406,-102.4126613,20,0
Stanley,South Dakota,44.41381872,-100.7349153,20,0
Tripp,South Dakota,43.34459388,-99.8854891,20,0
Clay,West Virginia,38.46231092,-81.07652217,19,1
Colfax,New Mexico,36.60569702,-104.6472674,19,1
Holt,Nebraska,42.45522056,-98.78402558,19,0
Jefferson,Nebraska,40.17584531,-97.142601,19,0
LaMoure,North Dakota,46.45681054,-98.53542355,19,0
Mineral,Colorado,37.66954283,-106.9281698,19,0
Phillips,Colorado,40.59414277,-102.3577703,19,0
Reynolds,Missouri,37.36085952,-90.97009925,19,0
Schuyler,Illinois,40.1571798,-90.61114163,19,0
Bennett,South Dakota,43.19486375,-101.6665572,18,0
Brown,Illinois,39.96209138,-90.75068024,18,0
Clark,Idaho,44.28496071,-112.3505704,18,0
Clark,South Dakota,44.85834507,-97.72925109,18,0
Clearwater,Minnesota,47.57992111,-95.37790562,18,0
Coos,New Hampshire,44.69063265,-71.30633239,18,0
Cottle,Texas,34.07783319,-100.2785062,18,2
Dewey,Oklahoma,35.98772922,-99.00730714,18,0
Franklin,Nebraska,40.17636348,-98.95299073,18,0
Gilmer,West Virginia,38.9251277,-80.85952723,18,0
Granite,Montana,46.4060522,-113.4414186,18,0
Hardin,Illinois,37.51810645,-88.26873022,18,0
Morris,Kansas,38.68827511,-96.65128437,18,0
Ness,Kansas,38.47974157,-99.91547333,18,0
Ozark,Missouri,36.64916339,-92.44459066,18,0
Pershing,Nevada,40.44003782,-118.4005641,18,0
Red Willow,Nebraska,40.1755688,-100.476998,18,0
Russell,Kansas,38.91462787,-98.76254297,18,0
Scotland,Missouri,40.45214695,-92.14709064,18,1
Southeast Fairbanks,Alaska,63.87692095,-143.2127643,18,0
Steele,North Dakota,47.45611548,-97.72728747,18,0
Summers,West Virginia,37.65390597,-80.86009693,18,0
Taliaferro,Georgia,33.56543317,-82.88136816,18,0
Teton,Montana,47.83741052,-112.2410688,18,0
Upton,Texas,31.36868194,-102.0423217,18,1
Valley,Nebraska,41.56730777,-98.98197724,18,0
Alger,Michigan,46.41292944,-86.60260122,17,0
Carson,Texas,35.40365929,-101.3542669,17,0
Delta,Texas,33.38570922,-95.66921122,17,0
Dickens,Texas,33.61616822,-100.7788855,17,1
Gilpin,Colorado,39.85646523,-105.5252597,17,0
Hall,Texas,34.5307555,-100.6813852,17,1
Harper,Oklahoma,36.78836519,-99.6679804,17,0
Sherman,Kansas,39.35147699,-101.7197624,17,0
Baca,Colorado,37.31940883,-102.5603223,16,0
Broadwater,Montana,46.33277565,-111.4955813,16,0
Collingsworth,Texas,34.96489496,-100.2700111,16,0
Kimble,Texas,30.48678918,-99.74856473,16,1
Marshall,South Dakota,45.75870838,-97.59855639,16,0
Mercer,Missouri,40.42212303,-93.5682959,16,0
Sherman,Oregon,45.41501554,-120.6827834,16,0
Wilson,Kansas,37.55937174,-95.74323255,16,0
Blaine,Montana,48.43175214,-108.9582723,15,0
Custer,Colorado,38.10883162,-105.3683478,15,0
Hettinger,North Dakota,46.43375068,-102.4632417,15,0
Kimball,Nebraska,41.19774275,-103.7148131,15,0
Miner,South Dakota,44.02197882,-97.60992207,15,0
Orleans,Vermont,44.82964024,-72.24562697,15,0
Pondera,Montana,48.22773388,-112.2252703,15,0
Putnam,Illinois,41.2013541,-89.2869272,15,0
Schoolcraft,Michigan,46.19235734,-86.19972234,15,0
Schuyler,Missouri,40.46921489,-92.52311943,15,0
Sherman,Nebraska,41.22045983,-98.97588642,15,1
Stark,Illinois,41.09309773,-89.79745866,15,0
Tyler,West Virginia,39.46811972,-80.88772676,15,0
Washington,Maine,45.01607142,-67.62813524,15,0
Bowman,North Dakota,46.11285362,-103.5203343,14,0
Cimarron,Oklahoma,36.74817177,-102.5173885,14,0
Crook,Wyoming,44.58855102,-104.5697705,14,0
Forest,Pennsylvania,41.51095103,-79.23229292,14,0
Gregory,South Dakota,43.19419064,-99.18883902,14,0
Hand,South Dakota,44.54708407,-99.00386459,14,0
Jewell,Kansas,39.78470589,-98.21820662,14,1
Kodiak Island,Alaska,57.65529415,-153.7493579,14,0
Marshall,Kansas,39.78359669,-96.52278974,14,0
Oldham,Texas,35.40425596,-102.6027606,14,1
Pleasants,West Virginia,39.37091679,-81.16771771,14,3
Pope,Illinois,37.41391284,-88.56152109,14,1
Rush,Kansas,38.52275276,-99.30863983,14,0
Alfalfa,Oklahoma,36.73090616,-98.32408495,13,0
Baylor,Texas,33.61640794,-99.21352901,13,0
Columbia,Washington,46.29442881,-117.9051983,13,1
Grand Isle,Vermont,44.7975824,-73.29679772,13,0
Hamilton,New York,43.66146647,-74.49721957,13,0
Hodgeman,Kansas,38.08780079,-99.89829881,13,0
Lac qui Parle,Minnesota,44.9973857,-96.17488219,13,0
Perkins,South Dakota,45.49049506,-102.4755586,13,0
Roger Mills,Oklahoma,35.68711719,-99.69666167,13,1
Sanborn,South Dakota,44.02351092,-98.0909816,13,0
Sargent,North Dakota,46.10830372,-97.63217159,13,0
Webster,Nebraska,40.17642643,-98.50019851,13,0
Briscoe,Texas,34.53026962,-101.2084947,12,1
Garfield,Montana,47.27545948,-107.0002351,12,0
Jackson,South Dakota,43.69318385,-101.6255063,12,1
Lee,Kentucky,37.59645942,-83.71513901,12,0
Mineral,Nevada,38.53841696,-118.4344506,12,0
Montmorency,Michigan,45.0275929,-84.12696227,12,0
Sedgwick,Colorado,40.87595412,-102.3519227,12,1
Woodson,Kansas,37.8865336,-95.74006277,12,0
Armstrong,Texas,34.96507426,-101.3574874,11,0
